930, 10
941, 10
946, 10
950, 9
935, 10
939, 10
947, 10
949, 10
944, 10
945, 10
942, 10
934, 10
943, 10
931, 10
948, 10
910, 9
902, 11
909, 9
908, 11
912, 10
904, 9
905, 9
919, 10
925, 9
901, 10
907, 11
913, 9
906, 11
921, null
938, 10
903, 11
923, 10
917, 10
915, 9
916, 9
959, 9
966, 10
967, 10
963, 9
981, 9
980, 9
957, 10
962, 9
979, 9
958, 9
971, 9
953, 9
960, 10
970, 9
955, 9
952, 9
956, 9
982, 9
951, 9
985, 9
978, 9
993, null
965, 10
972, 9
968, 9
954, 10
973, 9
976, 9
996, 9
989, 9
977, 9
986, 9
988, 10
975, 9
964, 9
999, 9
969, 10
990, 10
995, 10
991, 10
994, 10
984, 9
974, 9
961, 9
983, 9
1000, 10
998, 10
992, 9
987, 11
997, 10
1017, 9
1039, 10
1025, 10
1019, 9
1012, 9
1032, 10
1021, 9
1027, 10
1033, 10
1035, 9
1022, 10
1013, 9
1043, 10
1036, 9
1034, 9
1029, 11
1006, 10
1044, 10
1024, 10
1011, 9
1015, 9
1020, 9
1046, 10
1045, 10
1040, 10
1018, 9
1009, 10
1038, 9
1028, 9
1030, 10
1049, 9
1042, 10
1014, 9
1037, 10
1002, 10
1023, 10
1001, 10
1050, 9
1003, 10
1007, 10
1026, 10
1004, 10
1010, 10
1005, 10
1048, 9
1016, 9
1041, 9
1047, 10
1008, 10
1031, 10
1051, 9
1057, 9
1059, 10
1053, 10
1068, 9
1077, 9
1066, 9
1073, 9
1067, 10
1080, 9
1072, 9
1078, 10
1052, 9
1076, 9
1086, 10
1082, 10
1065, 9
1093, 10
1070, 9
1063, 9
1064, 9
1092, 10
1074, 9
1071, 9
1058, 9
1100, 10
1091, 10
1061, 10
1062, 9
1097, 10
1079, 9
1085, 11
1089, 9
1056, 9
1075, 9
1096, 9
1081, 9
1083, 11
1095, 9
1094, 10
1099, 10
1090, 10
1060, 9
1084, 10
1054, 9
1088, 10
1098, 10
1055, 9
1087, 11
1069, 9
1107, 10
1105, 10
1135, 10
1122, 10
1127, 10
1148, 10
1142, 10
1132, 10
1128, 10
1129, 10
1118, 10
1130, 10
1150, 10
1141, 10
1145, 10
1147, 10
1138, 10
1139, 10
1146, 10
1143, 10
1149, 9
1110, 10
1103, 10
1121, 10
1104, 10
1120, 10
1133, 10
1114, 10
1112, 10
1137, 10
1119, 10
1117, 10
1102, 10
1111, 10
1106, 10
1131, 10
1134, 10
1140, 10
1136, 10
1101, 10
1125, 10
1109, 10
1116, 10
1124, 10
1126, 10
1108, 10
1123, 10
1115, 10
1113, 10
1144, 10
1158, 10
1174, 9
1162, 10
1153, 10
1169, null
1156, 10
1154, 10
1160, 10
1152, 10
1155, 10
1173, 10
1159, 10
1196, 9
1179, 10
1182, 10
1164, 10
1167, 10
1186, 10
1190, 10
1189, 10
1176, 10
1180, 10
1163, 10
1170, 10
1200, 9
1166, 10
1161, 10
1188, 10
1193, 9
1187, 10
1168, 10
1181, 10
1165, 9
1185, 10
1195, 10
1191, 9
1183, 10
1199, 9
1172, 10
1151, 10
1198, 9
1178, 10
1184, 10
1194, 9
1157, 11
1171, 10
1175, 10
1177, 10
1197, 9
1192, 9
1202, 11
1206, 14
1225, 11
1226, 10
1220, 11
1216, 10
1219, 10
1238, 11
1235, 11
1240, 13
1230, 10
1221, 11
1248, 9
1213, 11
1237, 11
1246, 10
1222, 11
1201, 11
1242, 13
1250, 10
1243, 13
1229, 10
1245, 9
1249, 10
1244, 9
1232, 10
1239, 13
1209, 14
1227, 10
1207, 14
1212, 9
1205, 9
1233, 11
1208, 14
1217, 10
1211, 14
1210, 14
1241, 13
1231, 10
1215, 11
1228, 10
1247, 9
1218, 9
1236, 11
1234, 11
1224, 11
1203, 10
1223, 9
1214, 11
1204, 9
1260, 10
1256, 10
1261, 9
1259, 10
1257, 10
1263, 9
1252, null
1267, 9
1279, 9
1253, 10
1275, 9
1262, 9
1264, 9
1274, 10
1266, 9
1283, 10
1286, 10
1251, 10
1277, 9
1284, 10
1255, 10
1268, 9
1280, 9
1272, null
1288, 10
1285, 10
1282, 10
1300, 10
1270, 11
1292, 10
1294, 10
1299, 10
1271, 11
1297, 10
1281, 10
1258, 10
1291, 10
1287, 10
1290, 10
1276, 9
1296, 10
1293, 10
1265, 10
1254, 10
1273, 11
1295, 10
1298, 10
1289, 10
1278, 9
1269, 9
1308, 10
1310, 10
1317, 9
1322, 10
1312, 10
1325, 10
1301, 10
1316, 9
1327, 10
1320, 10
1329, 10
1342, 10
1339, 10
1324, 10
1333, 10
1334, 10
1323, 10
1346, 10
1306, 10
1330, 10
1337, 10
1340, 10
1343, 10
1348, 10
1344, 10
1335, 10
1347, 10
1311, 10
1319, 10
1341, 10
1321, 10
1314, 10
1331, 11
1315, 9
1303, 10
1332, 10
1350, 10
1326, 10
1313, 10
1345, 10
1305, 10
1307, 10
1309, 10
1328, 10
1318, null
1336, 9
1349, 10
1338, 10
1304, 10
1302, 10
1364, 10
1365, 10
1353, 10
1375, 10
1372, 10
1360, 11
1361, 10
1356, 11
1352, 10
1355, 11
1351, 10
1378, 10
1369, 10
1379, 10
1374, 10
1358, 10
1370, 10
1368, 10
1386, 11
1391, 10
1383, 10
1384, 10
1371, 10
1389, 10
1362, 10
1385, 11
1357, 10
1381, 10
1393, 10
1394, 11
1390, 10
1373, 10
1388, 11
1380, 10
1382, 10
1398, 10
1399, 10
1387, 11
1377, 10
1359, 10
1395, 10
1367, 10
1397, 10
1376, 10
1363, 10
1354, 10
1392, 10
1366, 10
1396, 11
1401, 10
1403, 10
1421, 10
1417, 10
1400, 10
1416, 10
1420, 10
1426, 10
1433, 9
1429, 9
1418, 10
1424, 10
1423, 10
1437, 9
1422, 10
1430, 9
1425, 10
1413, 10
1428, 9
1435, 9
1440, 10
1436, 9
1439, 9
1441, 10
1444, 10
1450, 10
1407, 10
1434, 9
1432, 9
1449, 10
1438, 10
1410, 10
1442, 9
1411, 10
1415, 10
1404, 11
1419, 10
1409, 10
1408, 10
1431, 9
1447, 10
1448, 10
1402, 10
1446, 10
1445, 10
1443, 9
1406, 11
1414, 10
1427, 9
1405, 11
1412, 10
1463, 10
1458, 9
1462, 10
1459, 9
1465, 10
1476, 9
1457, 10
1464, 10
1451, 10
1475, 10
1479, 9
1481, 10
1492, 10
1468, 10
1461, 10
1469, 10
1477, 9
1467, 10
1453, 10
1485, 10
1497, 10
1454, 10
1486, 10
1480, 10
1490, 9
1452, 10
1478, 9
1499, 11
1489, 10
1474, 10
1488, 11
1494, 9
1495, 9
1470, 11
1466, 10
1500, 9
1460, 9
1473, 10
1493, 10
1498, 11
1483, 9
1487, 10
1471, null
1482, 9
1472, 10
1456, 10
1496, 9
1491, 9
1484, 10
1455, 10
1508, 9
1507, 9
1506, 9
1515, 10
1512, 9
1504, 10
1502, 9
1501, 9
1503, 10
1538, 10
1549, 10
1517, 10
1539, 10
1509, 10
1534, null
1550, 10
1543, 10
1529, 9
1545, 10
1540, 9
1514, 10
1525, 10
1547, 10
1546, 10
1532, 10
1544, 10
1533, 10
1520, 11
1524, 10
1516, 10
1537, 9
1522, 11
1531, 10
1536, 9
1519, 11
1542, 10
1548, 10
1513, 11
1511, 10
1510, 9
1527, 11
1541, 10
1518, 11
1505, 9
1526, 10
1530, 10
1523, 10
1535, 9
1528, 10
1521, 11
1557, 10
1554, 10
1558, 10
1561, 10
1566, 10
1551, 10
1571, 10
1573, 10
1577, 10
1563, 9
1579, 9
1568, 10
1555, 10
1564, 10
1583, 9
1584, 9
1585, 9
1569, 10
1578, 9
1559, 9
1572, 10
1560, 10
1553, 10
1581, 9
1580, 10
1593, 10
1597, 10
1592, 10
1575, 10
1598, 10
1594, 10
1599, 10
1552, 10
1591, 10
1556, 10
1567, 9
1565, 9
1586, 10
1587, 10
1596, 10
1582, 9
1590, 11
1576, 10
1595, 10
1589, 10
1588, 10
1570, 10
1562, 10
1574, 10
1604, 9
1600, 10
1603, 10
1637, 10
1601, 10
1625, 10
1636, 9
1648, 10
1642, 10
1643, 10
1641, 10
1633, 9
1621, 10
1629, 11
1645, 10
1622, 10
1623, 10
1640, 10
1626, 10
1644, 10
1650, 10
1649, 10
1631, 10
1627, 11
1634, 9
1616, 10
1615, 10
1638, 10
1612, 10
1611, 10
1630, 9
1605, 9
1617, 10
1614, 10
1619, 10
1602, 10
1635, 9
1613, 10
1647, 10
1639, 10
1646, 10
1618, 10
1607, 10
1620, 10
1609, 10
1608, 10
1624, 10
1610, 10
1628, 10
1632, 9
1606, 10
1660, 10
1657, 9
1672, 10
1675, 10
1655, 9
1663, 10
1664, 10
1659, 10
1674, 10
1681, 10
1688, 10
1684, 9
1670, 9
1654, null
1693, 10
1665, 10
1667, 10
1685, 10
1695, 10
1676, 10
1668, 10
1679, 10
1699, 10
1669, 9
1682, 10
1661, 10
1686, 10
1651, 9
1683, 10
1673, 9
1671, 9
1700, 10
1680, 10
1656, 9
1694, 10
1666, 10
1697, 10
1653, 9
1662, 10
1652, 9
1689, 10
1691, 10
1692, 10
1677, 9
1698, 10
1687, 10
1658, 9
1696, 10
1690, 10
1678, 9
1703, 10
1718, 10
1708, 9
1711, 10
1709, 9
1714, 10
1712, 10
1705, 10
1710, 10
1717, 10
1716, 10
1702, 10
1715, 10
1701, 10
1707, 10
1706, 10
1713, 10
1704, 10
